API Function,Risk Level,Usage Count,Risk Scenario,Sample Files,Developer Recommendation
send_plugin_theme_email,MEDIUM,7,Email/notifications - host header influences email content,wp-admin/includes/class-wp-automatic-updater.php,Recommend configuring protection
is_development_environment,MEDIUM,7,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
has_missed_cron,MEDIUM,7,Requires manual analysis for specific impact,wp-admin/includes/class-wp-site-health.php,Recommend configuring protection
init_hooks,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet.php,Recommend configuring protection
fix_scheduled_recheck,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet.php,Recommend configuring protection
get_comment_history,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet.php,Recommend configuring protection
get_akismet_form_fields,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet.php,Recommend configuring protection
save_key,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet-admin.php,Recommend configuring protection
verify_wpcom_key,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet-admin.php,Recommend configuring protection
display_configuration_page,MEDIUM,7,Requires manual analysis for specific impact,wp-content/plugins/akismet/class.akismet-admin.php,Recommend configuring protection
wp_is_recovery_mode,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/admin-bar.php; wp-includes/theme.php,Recommend configuring protection
replace,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php; wp-includes/theme.php,Recommend configuring protection
wp_dropdown_languages,MEDIUM,6,Requires manual analysis for specific impact,wp-signup.php; wp-login.php,Recommend configuring protection
focus,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-customize-nav-menus.php; wp-login.php,Recommend configuring protection
wp_customize_url,HIGH,6,URL generation - host header influences generated URLs,wp-includes/admin-bar.php; wp-includes/theme.php,Must configure trusted proxy and host validation
wpmu_signup_blog,MEDIUM,6,Requires manual analysis for specific impact,wp-signup.php; wp-includes/ms-functions.php,Recommend configuring protection
strings,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/user.php; wp-includes/comment.php,Recommend configuring protection
wp_lazyload_comment_meta,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php,Recommend configuring protection
queue_objects,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php; wp-includes/taxonomy.php,Recommend configuring protection
get_comment_pages_count,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment-template.php; wp-includes/comment.php,Recommend configuring protection
wp_count_comments,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php; wp-includes/admin-bar.php,Recommend configuring protection
wp_get_comment_status,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php,Recommend configuring protection
wp_cache_delete_multiple,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php,Recommend configuring protection
wp_insert_comment,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php,Recommend configuring protection
wp_new_comment,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/comment.php,Recommend configuring protection
wp_defer_comment_counting,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post.php; wp-includes/comment.php,Recommend configuring protection
update_meta_cache,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/deprecated.php; wp-includes/pluggable.php,Recommend configuring protection
get_month_abbrev,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
get_post_time,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
feed_content_type,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
editor,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
parse_settings,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
extend,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php; wp-includes/class-wp-customize-manager.php,Recommend configuring protection
get_language_attributes,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/general-template.php,Recommend configuring protection
wp_mime_type_icon,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
wp_lazy_loading_enabled,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
WP_HTML_Tag_Processor,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php; wp-includes/blocks/search.php,Recommend configuring protection
get_attribute,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
get_updated_html,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php; wp-includes/embed.php,Recommend configuring protection
add_shortcode,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
get_adjacent_image_link,HIGH,6,URL generation - host header influences generated URLs,wp-includes/media.php,Must configure trusted proxy and host validation
wp_get_image_mime,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
is_main_query,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
wp_increase_content_media_count,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/media.php,Recommend configuring protection
remove_permastruct,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/rewrite.php,Recommend configuring protection
get_page_by_path,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/rewrite.php; wp-includes/embed.php,Recommend configuring protection
run,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/update.php; wp-includes/class-wp-recovery-mode.php,Recommend configuring protection
clear_cookie,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-recovery-mode.php,Recommend configuring protection
preview,MEDIUM,6,Template rendering - Host header affects template output,wp-includes/class-wp-customize-manager.php; wp-includes/class-wp-customize-nav-menus.php,Recommend configuring protection
wp_publish_post,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-customize-manager.php; wp-includes/class-wp-customize-nav-menus.php,Recommend configuring protection
unstick_post,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post.php; wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
set_post_format,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
wp_get_recent_posts,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
mw_newPost,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
mw_editPost,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
get_page_templates,MEDIUM,6,Template rendering - Host header affects template output,wp-includes/post.php; wp-includes/class-wp-xmlrpc-server.php,Recommend configuring protection
get_space_allowed,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/class-wp-xmlrpc-server.php; wp-includes/ms-functions.php,Recommend configuring protection
Identifier,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post-template.php,Recommend configuring protection
get_the_guid,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post-template.php,Recommend configuring protection
get_the_content,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/deprecated.php; wp-includes/post-template.php,Recommend configuring protection
get_background_color,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post-template.php; wp-includes/theme.php,Recommend configuring protection
wp_list_pages,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/post-template.php,Recommend configuring protection
get_edit_profile_url,HIGH,6,URL generation - host header influences generated URLs,wp-includes/admin-bar.php; wp-includes/class-wp-customize-manager.php,Must configure trusted proxy and host validation
is_blog_admin,HIGH,6,Authentication related - Host header affects authentication flow,wp-includes/user.php; wp-includes/load.php,Must configure trusted proxy and host validation
wp_get_shortlink,HIGH,6,URL generation - host header influences generated URLs,wp-includes/link-template.php; wp-includes/admin-bar.php,Must configure trusted proxy and host validation
current,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/admin-bar.php; wp-includes/l10n.php,Recommend configuring protection
wp_is_json_request,MEDIUM,6,Response handling - Host header affects response content,wp-includes/load.php; wp-includes/admin-bar.php,Recommend configuring protection
wp_get_https_detection_errors,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/https-detection.php,Recommend configuring protection
get_status,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/rest-api.php; wp-includes/rest-api/class-wp-rest-server.php,Recommend configuring protection
get_route,HIGH,6,URL generation - host header influences generated URLs,wp-includes/rest-api.php; wp-includes/embed.php,Must configure trusted proxy and host validation
set_url_params,MEDIUM,6,URL generation/redirect - Host header affects generated URLs,wp-includes/rest-api.php; wp-includes/rest-api/class-wp-rest-server.php,Recommend configuring protection
set_attributes,MEDIUM,6,Requires manual analysis for specific impact,wp-includes/rest-api.php; wp-includes/rest-api/class-wp-rest-server.php,Recommend configuring protection
